creado,texto_es,texto_en,polaridad,valor_polaridad,ubicacion_usuario,terminos_2, terminos_3
2019-08-20 02:49:42,orgullo de ser cuencano 👍 97sobre100,pride of being a basin 97,neutral,0.0,,orgullo_de de_ser ser_cuencano cuencano_97sobre100,orgullo_de_ser de_ser_cuencano ser_cuencano_97sobre100
2019-08-20 02:49:00,mejor fuese que no...con todo respeto.,better off than not with all due respect,positivo,0.1875,,mejor_fuese fuese_que que_nocon nocon_todo todo_respeto,mejor_fuese_que fuese_que_nocon que_nocon_todo nocon_todo_respeto
2019-08-20 02:47:05,que obras ha hecho el señor??,what works the lord has done,neutral,0.0,,que_obras obras_ha ha_hecho hecho_el el_seor,que_obras_ha obras_ha_hecho ha_hecho_el hecho_el_seor
2019-08-20 02:44:54,señor alcalde una década? el tema del tranvía lleva desd el 2014. la "politizacion" partidista d est tema ha hecho k sea una obra botada al olvido. usted como candidato sabía lo k pasaba ahora debe dar respuestas concretas y poner en funcionamiento lo + pronto,Mr Mayor the issue of the streetcar has been part of the political party since 2014 This issue has made it a work that has been forgotten as a candidate what happened now must give concrete answers and put into operation as soon as possible,positivo,0.05000000000000001,Cuenca Ecuador,seor_alcalde alcalde_una una_dcada dcada_el el_tema tema_del del_tranva tranva_lleva lleva_desd desd_el el_2014 2014_la la_politizacion politizacion_partidista partidista_d d_est est_tema tema_ha ha_hecho hecho_k k_sea sea_una una_obra obra_botada botada_al al_olvido olvido_usted usted_como como_candidato candidato_saba saba_lo lo_k k_pasaba pasaba_ahora ahora_debe debe_dar dar_respuestas respuestas_concretas concretas_y y_poner poner_en en_funcionamiento funcionamiento_lo lo_pronto,seor_alcalde_una alcalde_una_dcada una_dcada_el dcada_el_tema el_tema_del tema_del_tranva del_tranva_lleva tranva_lleva_desd lleva_desd_el desd_el_2014 el_2014_la 2014_la_politizacion la_politizacion_partidista politizacion_partidista_d partidista_d_est d_est_tema est_tema_ha tema_ha_hecho ha_hecho_k hecho_k_sea k_sea_una sea_una_obra una_obra_botada obra_botada_al botada_al_olvido al_olvido_usted olvido_usted_como usted_como_candidato como_candidato_saba candidato_saba_lo saba_lo_k lo_k_pasaba k_pasaba_ahora pasaba_ahora_debe ahora_debe_dar debe_dar_respuestas dar_respuestas_concretas respuestas_concretas_y concretas_y_poner y_poner_en poner_en_funcionamiento en_funcionamiento_lo funcionamiento_lo_pronto
2019-08-20 02:44:25,crónicapolítica san pedro hizo lo suyo ¡no lluvio y tal como se anunció algunos cuencanos salieron a darle apoyo al alcalde de cuenca comerciantes autónomos taxistas entre otros acompañaron desde san blas hasta el parque calderon sin embargo (hilo)...,crnicapoltica san pedro did his thing no rain and as announced some basins came out to give support to the mayor of basin autonomous taxi drivers among others accompanied from san blas to the calderon park however thread,positivo,0.4,,crnicapoltica_san san_pedro pedro_hizo hizo_lo lo_suyo suyo_no no_lluvio lluvio_y y_tal tal_como como_se se_anunci anunci_algunos algunos_cuencanos cuencanos_salieron salieron_a a_darle darle_apoyo apoyo_al al_alcalde alcalde_de de_cuenca cuenca_comerciantes comerciantes_autnomos autnomos_taxistas taxistas_entre entre_otros otros_acompaaron acompaaron_desde desde_san san_blas blas_hasta hasta_el el_parque parque_calderon calderon_sin sin_embargo embargo_hilo,crnicapoltica_san_pedro san_pedro_hizo pedro_hizo_lo hizo_lo_suyo lo_suyo_no suyo_no_lluvio no_lluvio_y lluvio_y_tal y_tal_como tal_como_se como_se_anunci se_anunci_algunos anunci_algunos_cuencanos algunos_cuencanos_salieron cuencanos_salieron_a salieron_a_darle a_darle_apoyo darle_apoyo_al apoyo_al_alcalde al_alcalde_de alcalde_de_cuenca de_cuenca_comerciantes cuenca_comerciantes_autnomos comerciantes_autnomos_taxistas autnomos_taxistas_entre taxistas_entre_otros entre_otros_acompaaron otros_acompaaron_desde acompaaron_desde_san desde_san_blas san_blas_hasta blas_hasta_el hasta_el_parque el_parque_calderon parque_calderon_sin calderon_sin_embargo sin_embargo_hilo
2019-08-20 02:42:49,97sobre100 no se detiene el trabajo por y sus habitantes,97sobre100 does not stop work by and its inhabitants,neutral,0.0,,97sobre100_no no_se se_detiene detiene_el el_trabajo trabajo_por por_y y_sus sus_habitantes,97sobre100_no_se no_se_detiene se_detiene_el detiene_el_trabajo el_trabajo_por trabajo_por_y por_y_sus y_sus_habitantes
2019-08-20 02:41:07,felicitaciones andres excelente trabajo siga adelante los barrios le esperan,congratulations andres excellent work keep going neighborhoods await you,positivo,1.0,CuencaEcuador,felicitaciones_andres andres_excelente excelente_trabajo trabajo_siga siga_adelante adelante_los los_barrios barrios_le le_esperan,felicitaciones_andres_excelente andres_excelente_trabajo excelente_trabajo_siga trabajo_siga_adelante siga_adelante_los adelante_los_barrios los_barrios_le barrios_le_esperan
2019-08-20 02:40:18,ayer/ cóndores sobre el labrado. video aficionado de bolívar robles guardabosques de en uno de los recorridos de control de la zona de protección y conservación del páramo.,Condores yesterday on the styled amateur video of Bolivar Ranger Oaks in one of the control routes of the area of protection and conservation of the pramo,negativo,-0.25,Cuenca Ecuador,ayer_cndores cndores_sobre sobre_el el_labrado labrado_video video_aficionado aficionado_de de_bolvar bolvar_robles robles_guardabosques guardabosques_de de_en en_uno uno_de de_los los_recorridos recorridos_de de_control control_de de_la la_zona zona_de de_proteccin proteccin_y y_conservacin conservacin_del del_pramo,ayer_cndores_sobre cndores_sobre_el sobre_el_labrado el_labrado_video labrado_video_aficionado video_aficionado_de aficionado_de_bolvar de_bolvar_robles bolvar_robles_guardabosques robles_guardabosques_de guardabosques_de_en de_en_uno en_uno_de uno_de_los de_los_recorridos los_recorridos_de recorridos_de_control de_control_de control_de_la de_la_zona la_zona_de zona_de_proteccin de_proteccin_y proteccin_y_conservacin y_conservacin_del conservacin_del_pramo
2019-08-20 02:35:48,cuenca | con consignas a favor del alcalde pedro palacios una multitud marchó por la democracia. 97sobre100,basin with slogans in favor of mayor pedro palacios a crowd march for democracy 97sobre100,neutral,0.0,,cuenca_con con_consignas consignas_a a_favor favor_del del_alcalde alcalde_pedro pedro_palacios palacios_una una_multitud multitud_march march_por por_la la_democracia democracia_97sobre100,cuenca_con_consignas con_consignas_a consignas_a_favor a_favor_del favor_del_alcalde del_alcalde_pedro alcalde_pedro_palacios pedro_palacios_una palacios_una_multitud una_multitud_march multitud_march_por march_por_la por_la_democracia la_democracia_97sobre100
2019-08-20 02:33:48,97sobre100 y el alcalde va por más para para cuenca llena de gente linda amable y cordial.,97 above 100 and the mayor goes for more for a basin full of nice friendly people,positivo,0.365,Cuenca Ecuador,97sobre100_y y_el el_alcalde alcalde_va va_por por_ms ms_para para_para para_cuenca cuenca_llena llena_de de_gente gente_linda linda_amable amable_y y_cordial,97sobre100_y_el y_el_alcalde el_alcalde_va alcalde_va_por va_por_ms por_ms_para ms_para_para para_para_cuenca para_cuenca_llena cuenca_llena_de llena_de_gente de_gente_linda gente_linda_amable linda_amable_y amable_y_cordial
2019-08-20 02:29:58,cuál gestión??? veo el caos en la ciudad exactamente como dejó cabrera. y yo cada día estoy por las calles de la ciudad.,With that gesture I see the chaos in the city exactly as I left Cabrera and I go through the city streets every day,neutral,0.0,,cul_gestin gestin_veo veo_el el_caos caos_en en_la la_ciudad ciudad_exactamente exactamente_como como_dej dej_cabrera cabrera_y y_yo yo_cada cada_da da_estoy estoy_por por_las las_calles calles_de de_la la_ciudad,cul_gestin_veo gestin_veo_el veo_el_caos el_caos_en caos_en_la en_la_ciudad la_ciudad_exactamente ciudad_exactamente_como exactamente_como_dej como_dej_cabrera dej_cabrera_y cabrera_y_yo y_yo_cada yo_cada_da cada_da_estoy da_estoy_por estoy_por_las por_las_calles las_calles_de calles_de_la de_la_ciudad
2019-08-20 02:25:27,trabajamos en acciones preventivas coordinadas con el fin de disuadir la delincuencia recuperar espacios públicos y precautelar la seguridad ciudadana. 97sobre100,We work on coordinated preventive actions in order to deter crime recover public spaces and safeguard citizen security 97 over 100,neutral,0.0,Cuenca Ecuador,trabajamos_en en_acciones acciones_preventivas preventivas_coordinadas coordinadas_con con_el el_fin fin_de de_disuadir disuadir_la la_delincuencia delincuencia_recuperar recuperar_espacios espacios_pblicos pblicos_y y_precautelar precautelar_la la_seguridad seguridad_ciudadana ciudadana_97sobre100,trabajamos_en_acciones en_acciones_preventivas acciones_preventivas_coordinadas preventivas_coordinadas_con coordinadas_con_el con_el_fin el_fin_de fin_de_disuadir de_disuadir_la disuadir_la_delincuencia la_delincuencia_recuperar delincuencia_recuperar_espacios recuperar_espacios_pblicos espacios_pblicos_y pblicos_y_precautelar y_precautelar_la precautelar_la_seguridad la_seguridad_ciudadana seguridad_ciudadana_97sobre100
2019-08-20 02:16:14,muy bien los operativos de seguridad deben continuar 97sobre100 👏🏻,very well security operations must continue 97 over 100,positivo,0.2,Cuenca Ecuador,muy_bien bien_los los_operativos operativos_de de_seguridad seguridad_deben deben_continuar continuar_97sobre100,muy_bien_los bien_los_operativos los_operativos_de operativos_de_seguridad de_seguridad_deben seguridad_deben_continuar deben_continuar_97sobre100
2019-08-20 02:14:01,en estos primeros 100 días ha dado un giro se vienen grandes cosas para la ciudad. 97sobre100,In these first 100 days it has taken a turn great things are coming for the city,positivo,0.525,Cuenca Ecuador,en_estos estos_primeros primeros_100 100_das das_ha ha_dado dado_un un_giro giro_se se_vienen vienen_grandes grandes_cosas cosas_para para_la la_ciudad ciudad_97sobre100,en_estos_primeros estos_primeros_100 primeros_100_das 100_das_ha das_ha_dado ha_dado_un dado_un_giro un_giro_se giro_se_vienen se_vienen_grandes vienen_grandes_cosas grandes_cosas_para cosas_para_la para_la_ciudad la_ciudad_97sobre100
2019-08-20 02:12:16,en vez de estarse peleando quien es la vicealcaldesa dediquense a trabajar arreglando esa porquería de servicio de internet que brinda etapa hasta cuando gente incompetente y mamarracha en etapa.,instead of fighting who is the vice mayor she works to fix that internet service crap that provides stage even when incompetent people and dizzying on stage,negativo,-0.575,,en_vez vez_de de_estarse estarse_peleando peleando_quien quien_es es_la la_vicealcaldesa vicealcaldesa_dediquense dediquense_a a_trabajar trabajar_arreglando arreglando_esa esa_porquera porquera_de de_servicio servicio_de de_internet internet_que que_brinda brinda_etapa etapa_hasta hasta_cuando cuando_gente gente_incompetente incompetente_y y_mamarracha mamarracha_en en_etapa,en_vez_de vez_de_estarse de_estarse_peleando estarse_peleando_quien peleando_quien_es quien_es_la es_la_vicealcaldesa la_vicealcaldesa_dediquense vicealcaldesa_dediquense_a dediquense_a_trabajar a_trabajar_arreglando trabajar_arreglando_esa arreglando_esa_porquera esa_porquera_de porquera_de_servicio de_servicio_de servicio_de_internet de_internet_que internet_que_brinda que_brinda_etapa brinda_etapa_hasta etapa_hasta_cuando hasta_cuando_gente cuando_gente_incompetente gente_incompetente_y incompetente_y_mamarracha y_mamarracha_en mamarracha_en_etapa
2019-08-20 02:09:52,cuencaunida por la seguridad. trabajamos por el bienestar de los cuencanos y cuencanas. cien días cien realidades en todos los ámbitos. 97sobre100,basin for security we work for the wellbeing of the basins and basins one hundred and one hundred realities in all areas 97 over 100,neutral,0.0,Ecuador,cuencaunida_por por_la la_seguridad seguridad_trabajamos trabajamos_por por_el el_bienestar bienestar_de de_los los_cuencanos cuencanos_y y_cuencanas cuencanas_cien cien_das das_cien cien_realidades realidades_en en_todos todos_los los_mbitos mbitos_97sobre100,cuencaunida_por_la por_la_seguridad la_seguridad_trabajamos seguridad_trabajamos_por trabajamos_por_el por_el_bienestar el_bienestar_de bienestar_de_los de_los_cuencanos los_cuencanos_y cuencanos_y_cuencanas y_cuencanas_cien cuencanas_cien_das cien_das_cien das_cien_realidades cien_realidades_en realidades_en_todos en_todos_los todos_los_mbitos los_mbitos_97sobre100
2019-08-20 02:07:21,97sobre100 cien días cien realidades. cuencaunida es una gestión 💯/💯 👏👏👏,97 over 100 one hundred and one hundred realities Cuenca is a management,neutral,0.0,Cuenca Ecuador,97sobre100_cien cien_das das_cien cien_realidades realidades_cuencaunida cuencaunida_es es_una una_gestin,97sobre100_cien_das cien_das_cien das_cien_realidades cien_realidades_cuencaunida realidades_cuencaunida_es cuencaunida_es_una es_una_gestin
2019-08-20 02:06:22,el respaldo del pueblo a la gestión del alcalde,the support of the people to the management of the mayor,neutral,0.0,Cuenca Ecuador,el_respaldo respaldo_del del_pueblo pueblo_a a_la la_gestin gestin_del del_alcalde,el_respaldo_del respaldo_del_pueblo del_pueblo_a pueblo_a_la a_la_gestin la_gestin_del gestin_del_alcalde
2019-08-20 02:06:00,la asociacion de emprendedores de quinta chica apoyando la gestion del ing. pedro palacios.,the association of fifth girl entrepreneurs supporting the management of ing pedro palacios,positivo,0.25,Quinta Chica,la_asociacion asociacion_de de_emprendedores emprendedores_de de_quinta quinta_chica chica_apoyando apoyando_la la_gestion gestion_del del_ing ing_pedro pedro_palacios,la_asociacion_de asociacion_de_emprendedores de_emprendedores_de emprendedores_de_quinta de_quinta_chica quinta_chica_apoyando chica_apoyando_la apoyando_la_gestion la_gestion_del gestion_del_ing del_ing_pedro ing_pedro_palacios
2019-08-20 02:03:45,seguridad cerosobre100,waxy security100,neutral,0.0,,seguridad_cerosobre100,
2019-08-20 02:02:03,...en sus declaraciones a los asistentes dijo ser objeto de ataques por parte de quienes habrían estado involucrados en supuestos actos de corrupción y de quienes ahora no están contentos por tener que trabajar en serio.,in his statements to the attendees he said he was the object of attacks by those who would have been involved in alleged acts of corruption and who are now not happy to have to work seriously,negativo,-0.27777777777777773,CuencaEcuador,en_sus sus_declaraciones declaraciones_a a_los los_asistentes asistentes_dijo dijo_ser ser_objeto objeto_de de_ataques ataques_por por_parte parte_de de_quienes quienes_habran habran_estado estado_involucrados involucrados_en en_supuestos supuestos_actos actos_de de_corrupcin corrupcin_y y_de de_quienes quienes_ahora ahora_no no_estn estn_contentos contentos_por por_tener tener_que que_trabajar trabajar_en en_serio,en_sus_declaraciones sus_declaraciones_a declaraciones_a_los a_los_asistentes los_asistentes_dijo asistentes_dijo_ser dijo_ser_objeto ser_objeto_de objeto_de_ataques de_ataques_por ataques_por_parte por_parte_de parte_de_quienes de_quienes_habran quienes_habran_estado habran_estado_involucrados estado_involucrados_en involucrados_en_supuestos en_supuestos_actos supuestos_actos_de actos_de_corrupcin de_corrupcin_y corrupcin_y_de y_de_quienes de_quienes_ahora quienes_ahora_no ahora_no_estn no_estn_contentos estn_contentos_por contentos_por_tener por_tener_que tener_que_trabajar que_trabajar_en trabajar_en_serio
